"domain","name","type","title","title_t","help","help_t"
"com.axelor.wkf.db.node.message.socialnetwork.IntermediateFacebookEvent","intermediate-facebook-event-grid","grid","Facebook events","Evènements Facebook","",""

"com.axelor.wkf.db.node.message.socialnetwork.IntermediateLinkedinEvent","intermediate-linkedin-event-form","form","Linkedin event","Evènement Linkedin","",""
"com.axelor.wkf.db.node.message.socialnetwork.IntermediateLinkedinEvent","intermediate-linkedin-event-grid","grid","Linkedin events","Evènements Linkedin","",""

"com.axelor.wkf.db.node.message.socialnetwork.IntermediateTwitterEvent","intermediate-twitter-event-form","form","Twitter event","Evènement Twitter","",""
"com.axelor.wkf.db.node.message.socialnetwork.IntermediateTwitterEvent","intermediate-twitter-event-grid","grid","Twitter events","Evènements Twitter","",""

"com.axelor.wkf.db.node.Filter","filter-form","form","Filter","Filtre","",""
"com.axelor.wkf.db.node.Filter","filter-grid","grid","Filters","Filtres","",""

"com.axelor.wkf.db.node.StopFilter","stop-filter-form","form","Stop filter","Fin filtre","",""
"com.axelor.wkf.db.node.StopFilter","stop-filter-grid","grid","Stop filters","Fin filtres","",""

"action-wkf-instances","action-wkf-instances","action","Instances","Instances","",""
"action-wkf-my-process","action-wkf-my-process","action","Process","Processus","",""
"action-wkf-nodes","action-wkf-nodes","action","Nodes","Nœuds","",""
"action-wkf-transitions","action-wkf-transitions","action","Transitions","Transitions","",""
"action-wkf-workflows","action-wkf-workflows","action","Worklows","Processus","",""
"wkf-validate","wkf-validate","action","Can't save workflow without start node","Impossible de sauvegarder le processus sans le nœud de départ","",""
